Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
MCW_CT_ROA_140_R1 - nextera_transposase_sequence	0.00519440311664187	0.005217336463735211	0.005217336463735211	0.005217336463735211	0.005217336463735211	0.005217336463735211	0.005217336463735211	0.005217336463735211	0.005274669831468566	0.005389336566935274	0.0054237365875752855	0.0054237365875752855	0.005458136608215298	0.005492536628855311	0.005515469975948652	0.005515469975948652	0.005526936649495323	0.005538403323041994	0.005538403323041994	0.0056874700791487145	0.005710403426242056	0.006180537041655558	0.006180537041655558	0.006421337186135645	0.006536003921602353	0.006857070780909135	0.007625337908536078	0.008634405180643108	0.011306140117017404	0.016569343274939297	0.02409148112155534	0.03390695367750554	0.0517490977161253	0.07495764497458698	0.0967443247132615	0.12612194233983207	0.1630216978130187	0.19425691655414992	0.2343902739674977	0.3202183254643286	0.4806256217087064	0.7646321921126485	1.170403368908688	1.633347380008428	2.076511379240161	2.41725505035303	2.637025315548523	2.760739256443554	2.8463035744488114	2.957599107892798	3.143003752468918	3.4328583263816626	3.856632180645975	4.322282326702729	4.7839306036916955	5.154556426067189	5.399346972941517	5.552988931793359	5.640043917359684	5.726949836169902	5.853748312248987	6.051445230867139	6.348695809217485	6.726935502827969
MCW_CT_ROA_140_R2 - nextera_transposase_sequence	0.005079736381175162	0.0051026697282685034	0.0051026697282685034	0.005148536422455187	0.005148536422455187	0.005148536422455187	0.005148536422455187	0.005148536422455187	0.005182936443095199	0.005297603178561907	0.005297603178561907	0.005297603178561907	0.005309069852108578	0.00534346987274859	0.005354936546295261	0.005366403219841932	0.005366403219841932	0.005400803240481944	0.005400803240481944	0.005526936649495323	0.005538403323041994	0.00606587030618885	0.00606587030618885	0.006295203777122266	0.006398403839042303	0.006742404045442427	0.007556537867256054	0.008588538486456425	0.01153547358795082	0.017108276931632825	0.025306948517502443	0.03601682161009297	0.055223499800766546	0.07976218119064205	0.10234006140403684	0.13321981326522128	0.17178223640267518	0.20433612260167355	0.24632708112958202	0.33386366698486686	0.4979288320906326	0.7854212712527627	1.2040580557681668	1.672987670459269	2.1242815412355913	2.465426545922594	2.6855178779773934	2.8101720861032518	2.8950369370221622	3.0047042028225217	3.188893380002695	3.4771655529659986	3.905055943033566	4.361177283373037	4.814512222040666	5.179886307931785	5.420846985841525	5.5766102792995005	5.661704463689345	5.7491607828298035	5.874869924921955	6.0750665783732805	6.377626226575736	6.765899259539555
MCW_CT_ROA_141_R1 - nextera_transposase_sequence	0.006708024617958316	0.006986842267115509	0.0069950427862083666	0.007019644343486943	0.007027844862579801	0.00703604538167266	0.00703604538167266	0.007044245900765519	0.0070688474580440945	0.007118050572601246	0.007118050572601246	0.007134451610786963	0.007159053168065538	0.007191855244436973	0.007200055763529832	0.007249258878086983	0.007249258878086983	0.007273860435365559	0.007290261473551276	0.007511675489058458	0.007642883794544195	0.008684349719337235	0.008897563215751558	0.010004633293287464	0.01038185717155896	0.012054763066502109	0.013170033663130876	0.01654864752938861	0.02387171107931132	0.048858692755251405	0.08959067108947996	0.15722035204828466	0.26683669076252525	0.42012079364623783	0.566869082812942	0.7066223291934379	0.8351654659739961	0.9291270137399698	1.014929045008549	1.1725758240496624	1.46873757108825	1.969674480394609	2.691254556413421	3.5461586718439277	4.404269190239742	5.092743770680684	5.560329168836387	5.84333728325003	6.020279883716639	6.221881445095475	6.5395777552719085	7.055390406212713	7.789591081115435	8.649522114749864	9.535194577816776	10.301254269395253	10.85313280330645	11.217276853624835	11.429965516817214	11.60895824705704	11.83642424565475	12.197271687297805	12.741851759216358	13.450196197419297
MCW_CT_ROA_141_R2 - nextera_transposase_sequence	0.006732626175236892	0.007003243305301225	0.007019644343486943	0.007052446419858377	0.007052446419858377	0.007052446419858377	0.0070770479771369525	0.007085248496229811	0.0071426521298798215	0.007183654725344114	0.007200055763529832	0.00720825628262269	0.007257459397179841	0.0072656599162727	0.007273860435365559	0.007306662511736993	0.007331264069015569	0.007331264069015569	0.007364066145387003	0.007577279641801326	0.007700287428194205	0.008733552833894386	0.00894676633030871	0.010012833812380323	0.0103736566524661	0.012021960990130675	0.013178234182223735	0.016597850643945762	0.02410132561391136	0.049170312480780035	0.09027951469328009	0.1581224091484991	0.2677387478627397	0.4203258066235593	0.5646385416196845	0.7034815303808731	0.8312620188857954	0.924296907994276	1.0100087335528338	1.1657775937216825	1.4592413699787197	1.9560206161049996	2.679084986079619	3.5261658062955386	4.379429817907473	5.056645085633921	5.516727008819658	5.795807074587821	5.970084506349252	6.166691951600536	6.479033322809334	6.985259566930587	7.712251985550686	8.548368711739453	9.410456481895304	10.156695518826341	10.692673246216485	11.051634568468184	11.257393793027099	11.43270449019423	11.655504393428105	12.012062963585596	12.55372365070709	13.261346443229856
MCW_CT_ROA_142_R1 - nextera_transposase_sequence	0.0029659151344690396	0.003020087100395415	0.0030471730833586024	0.0030471730833586024	0.0030471730833586024	0.003060716074840196	0.003060716074840196	0.003060716074840196	0.0030878020578033838	0.0030878020578033838	0.0030878020578033838	0.0030878020578033838	0.0030878020578033838	0.0031148880407665712	0.0031148880407665712	0.0031148880407665712	0.0031148880407665712	0.0031555170152113526	0.0032232319726193215	0.003318032912990478	0.0034263768448432284	0.003941010521143792	0.004144155393367699	0.0045775311207787005	0.004780675993002607	0.005214051720413608	0.0058099433456037354	0.007245500442652677	0.00933112113081812	0.013556534473075381	0.019745681580163744	0.028115250315788706	0.04282293906479956	0.06195918602829158	0.08159652367660257	0.10843873279312147	0.1427973021819249	0.1752869387462684	0.2143178401962217	0.28896680924276663	0.43184536937358114	0.6617647357565989	0.9860381237918805	1.3474870234441372	1.7111163447249302	1.9607543067051487	2.1200198865286914	2.2183961766509888	2.2856777583315466	2.3615455966114354	2.503570948278909	2.7217620840388665	3.038640998725198	3.398383481450774	3.7614033681148955	4.065443526876676	4.273057586289509	4.40078153895242	4.480712274676787	4.556227995178153	4.659439133259379	4.820153813171453	5.059146983847139	5.355779126268487
MCW_CT_ROA_142_R2 - nextera_transposase_sequence	0.0029659151344690396	0.003020087100395415	0.0030471730833586024	0.0030471730833586024	0.003060716074840196	0.003060716074840196	0.003060716074840196	0.00307425906632179	0.003128431032248165	0.0031419740237297587	0.0031555170152113526	0.0031555170152113526	0.003196145989656134	0.0032367749641009154	0.003250317955582509	0.003277403938545697	0.003277403938545697	0.003277403938545697	0.003277403938545697	0.0035076347937327912	0.003643064708548729	0.004171241376330887	0.004306671291146824	0.004834847958928982	0.0049702778737449205	0.005484911550045484	0.006162061124125174	0.007638247195618896	0.009913469764526653	0.014558715842713323	0.02156044243869731	0.030742590663217897	0.047143153347427975	0.067579527493153	0.0880565306133228	0.1166457856309673	0.15277848690385953	0.1864057347526569	0.22722431107818059	0.30506942611438165	0.45068367052447805	0.684232558624563	1.0195299417258619	1.3836197247170294	1.7550904380656653	1.9966703201143354	2.150572875311167	2.2488137355186484	2.3154046246336453	2.3882930047875828	2.5287609124346737	2.7453133462253585	3.070873318451391	3.427717600999906	3.78939673150735	4.093044143516164	4.300143569252697	4.431551215598601	4.511468408331486	4.588622830802126	4.6928632362359535	4.856462573333606	5.102809588383797	5.411075160487835
MCW_CT_ROA_145_R1 - nextera_transposase_sequence	0.005297427434394251	0.005384112610593429	0.005422639355570842	0.005432271041815195	0.005432271041815195	0.005432271041815195	0.005432271041815195	0.005432271041815195	0.005490061159281315	0.005509324531770021	0.00553821959050308	0.00553821959050308	0.0055478512767474335	0.00556711464923614	0.00556711464923614	0.005576746335480493	0.005576746335480493	0.005576746335480493	0.005586378021724846	0.005740485001634497	0.005884960295299795	0.007137079507065709	0.007243028055753594	0.008485515581275154	0.008822624599827515	0.010132533929059549	0.012588613921369611	0.01815572857060575	0.027556254345094455	0.04720489428357495	0.07264217765491171	0.10745109174200411	0.1714343834632423	0.25052979090187066	0.3185872859044702	0.41202427416094045	0.536475292124228	0.6554747756732116	0.7985920015780554	1.064831072744466	1.5481105617411315	2.3246363701333737	3.3812227194526736	4.570504810160427	5.705627929116183	6.575282511805076	7.162516790437046	7.519544136142729	7.779021763565604	8.093698584854867	8.567596811449532	9.278781260360082	10.255549825772427	11.321902704943502	12.379779700219544	13.256128304848263	13.8644848714141	14.274053065582729	14.533684799985513	14.780024807371092	15.099710105507418	15.579878559847156	16.27526704331697	17.134259349333362
MCW_CT_ROA_145_R2 - nextera_transposase_sequence	0.0053070591206386035	0.0053937442968377824	0.005413007669326489	0.005413007669326489	0.005413007669326489	0.005413007669326489	0.005432271041815195	0.005432271041815195	0.005441902728059549	0.005490061159281315	0.005518956218014374	0.005518956218014374	0.00553821959050308	0.005576746335480493	0.005576746335480493	0.005624904766702259	0.005624904766702259	0.005624904766702259	0.005624904766702259	0.00577901174661191	0.005923487040277208	0.007204501310776181	0.007329713231952772	0.0086203591886961	0.0089285731485154	0.010296272595213552	0.012906459567433266	0.01857952276535729	0.02826899912717659	0.04861112047525051	0.07483820211862423	0.11068733832010678	0.17671254752514784	0.25784987244757906	0.32745806893551954	0.4236400877716304	0.550710924393382	0.6729081277754908	0.8199550816680309	1.092502907324493	1.5885251172224375	2.3809721029765956	3.4687843791000885	4.681760417968951	5.843649992997764	6.729505071949659	7.327208993529241	7.689947929177825	7.951226681928395	8.266654774744717	8.742383021725809	9.455917602079982	10.441316158367268	11.497343869884395	12.549509275217536	13.426849943529424	14.03489829613544	14.452643791925526	14.710840405077903	14.957854630500584	15.277173924559625	15.762562752843804	16.468391984202494	17.346753611256283
MCW_CT_ROA_146_R1 - nextera_transposase_sequence	0.0053406619529636256	0.005396879447205348	0.005404910517811308	0.005404910517811308	0.005404910517811308	0.005404910517811308	0.005420972659023229	0.0054290037296291895	0.005453096941447071	0.005501283365082832	0.005501283365082832	0.005517345506294753	0.005517345506294753	0.005525376576900713	0.005557500859324555	0.005557500859324555	0.0055735630005364755	0.005581594071142436	0.005597656212354357	0.005942992248410651	0.006175893295983501	0.008617338760195443	0.00878599124292061	0.010753603541380894	0.011299716342586197	0.013540385041649132	0.019033637336126005	0.028791388122367815	0.04878875393120906	0.09268658586338828	0.14795641377360733	0.22129615054723714	0.34905442174685425	0.5063268774233756	0.6535845880542643	0.8416401373634317	1.095879739536318	1.334233884050615	1.6264202948366642	2.147644808234096	3.111935455891754	4.625133717325589	6.664575911285581	8.894169763982896	10.992543954049426	12.592991766546415	13.647937139204153	14.279886023045961	14.735054980709368	15.28091078765528	16.09058726400699	17.30296571375337	18.945070689483472	20.758157158414473	22.54240405279947	23.97481777500795	24.952986112672708	25.598354915497076	26.01152137389131	26.400217160149186	26.903596634660172	27.64085694735794	28.683683434471284	29.959635839134442
MCW_CT_ROA_146_R2 - nextera_transposase_sequence	0.0053406619529636256	0.005396879447205348	0.005396879447205348	0.0054290037296291895	0.00543703480023515	0.00543703480023515	0.005453096941447071	0.0054611280120530304	0.005485221223870912	0.005533407647506674	0.005549469788718594	0.005565531929930515	0.005565531929930515	0.005581594071142436	0.005581594071142436	0.005581594071142436	0.005597656212354357	0.005613718353566277	0.005629780494778198	0.005959054389622572	0.006216048649013302	0.008609307689589485	0.00876189803110273	0.01064116855289745	0.011147126001072951	0.013355670417712044	0.018808767359159116	0.028510300651159205	0.048523728601212374	0.09233321875672602	0.148631023704508	0.22178604585420073	0.3495844724068476	0.506029727810955	0.6528296674173041	0.8396002454295177	1.0927958084236293	1.328981563874317	1.6216257456849057	2.1371803232345297	3.0982103562261676	4.596189738861709	6.631584273236297	8.832073526057611	10.912482211178608	12.484588375507162	13.5212068450421	14.143542537368571	14.590126280554209	15.122730821000285	15.916329093998863	17.103827287007977	18.729902245808585	20.494103587961103	22.23250913132728	23.633280435348276	24.58624727345153	25.224902101249313	25.624857448496744	26.00614858765592	26.498822645049167	27.227232717939163	28.26420455458076	29.53833390621637
MCW_CT_ROA_147_R1 - nextera_transposase_sequence	0.002294237086198289	0.002359786717232526	0.0024122264220599156	0.0024122264220599156	0.0024777760530941524	0.0025039959055078473	0.0025039959055078473	0.0025039959055078473	0.0025039959055078473	0.0025302157579215417	0.002569545536542084	0.002569545536542084	0.0025957653889557785	0.002674424946196863	0.00268753487240371	0.0027006447986105578	0.002726864651024252	0.0027661944296447946	0.0029104036179201155	0.003146382289643368	0.0033430311827460785	0.004339385574466478	0.004627803951017121	0.005283300261359489	0.005820807235840231	0.00662051273445792	0.011208986906854498	0.017999928682001436	0.027176877026794593	0.04283012891777035	0.06148555391011415	0.08333980089692872	0.11690121198645798	0.16207801769525398	0.21320672990195874	0.28717293356099155	0.38728033007647805	0.49302499486090895	0.6016931731894668	0.7592220464909447	1.0169763056437708	1.3740644756658793	1.8361369347524217	2.333370215925729	2.813980110668753	3.1627303676233067	3.393832146797612	3.553760136594943	3.6751056135655222	3.802783184894009	3.994581405300186	4.278489967235672	4.699593906925816	5.133230936069707	5.565438983257051	5.931402573321195	6.185053425571279	6.3698116156043785	6.485742693051529	6.599549962453171	6.739170676556096	6.943947723907051	7.227856285842538	7.579215418112255
MCW_CT_ROA_147_R2 - nextera_transposase_sequence	0.002320456938611984	0.0023728966434393736	0.0023728966434393736	0.002386006569646221	0.0024515562006804576	0.0024515562006804576	0.0024515562006804576	0.0024515562006804576	0.0025302157579215417	0.0025564356103352365	0.0026219852413694733	0.002635095167576321	0.002635095167576321	0.002648205093783168	0.0026613150199900153	0.002674424946196863	0.002726864651024252	0.002779304355851642	0.002962843322747505	0.0031594922158502156	0.003356141108952926	0.004378715353087021	0.00468024365584451	0.0053095201137731834	0.0057814774572196885	0.006594292882044226	0.011169657128233956	0.017881939346139807	0.027150657174380897	0.04283012891777035	0.06212794029424967	0.08457213396037236	0.11922166892506995	0.16475244264145086	0.21575005558608712	0.28965070961408573	0.3885651028447491	0.49339207279470065	0.6016014037060188	0.7570851285192286	1.0129384483720618	1.3677586011603857	1.8365171226124202	2.3280606958119554	2.804029676677756	3.136707164102715	3.3537682123094865	3.5057515868254683	3.6198866043822813	3.7372204439335652	3.9190289005701247	4.190037295118073	4.609292735213052	5.0242087897335646	5.438115379936149	5.793761458075505	6.038995737700792	6.2243700942656135	6.335856906728643	6.447972995649602	6.585430571928397	6.789958530681423	7.076004010588625	7.433931215887972
MCW_CT_ROA_148_R1 - nextera_transposase_sequence	0.00434334454029459	0.0043918735295716245	0.004428270271529401	0.004501063755444953	0.004501063755444953	0.004501063755444953	0.004501063755444953	0.004501063755444953	0.004549592744721987	0.00461025398131828	0.00461025398131828	0.00461025398131828	0.004695179712553091	0.004695179712553091	0.004695179712553091	0.004743708701830125	0.004743708701830125	0.004780105443787901	0.004780105443787901	0.004852898927703453	0.0049135601642997465	0.0053260565731545395	0.005423114551708609	0.005750685229328592	0.0059933301757137646	0.006357297595291523	0.007400670864747765	0.00922050796263656	0.01170761866308458	0.01738551040849762	0.025235074424057955	0.036954825334461795	0.057785893981628866	0.08599336899890518	0.11235674242365419	0.14407043691619625	0.18512596184456748	0.2221899774049026	0.2690083198099217	0.36332441046983827	0.5422022649449876	0.8609649310111889	1.3199035826041043	1.8427063840855973	2.355330230066232	2.7378721202897762	2.985867387742742	3.1330072832307105	3.237817767821786	3.3711269013658	3.592977175845763	3.951630671097687	4.465334287089736	5.040390677775276	5.621610250098999	6.08945397122425	6.407440173462019	6.609624075037464	6.725705417388131	6.837855911607358	6.997310038124374	7.2433156170169815	7.608702509531094	8.073488904331892
MCW_CT_ROA_148_R2 - nextera_transposase_sequence	0.004294815551017556	0.004355476787613849	0.004355476787613849	0.004355476787613849	0.004355476787613849	0.004355476787613849	0.004355476787613849	0.004367609034933107	0.004428270271529401	0.004488931508125694	0.004501063755444953	0.004501063755444953	0.004561724992041246	0.004561724992041246	0.004573857239360504	0.004585989486679763	0.00461025398131828	0.004670915217914574	0.004719444207191608	0.004804369938426418	0.00487716342234197	0.005374585562431574	0.005459511293666385	0.005787081971286368	0.0059933301757137646	0.006333033100653006	0.007352141875470731	0.009269036951913594	0.011913866867511978	0.01782227131199093	0.026120728478363834	0.038532017485965415	0.06051564962846206	0.0900940685928146	0.11756147652361615	0.15069464395251148	0.19323030305383224	0.2316046013246473	0.28001226812848923	0.37682760173617313	0.5570521356637601	0.878144193215259	1.3490937696542407	1.8751722779119335	2.3946508436279497	2.7735045306664388	3.017629611224561	3.16476950671253	3.2687428662385765	3.399649814813377	3.620408187034607	3.9769021422637025	4.500105307906731	5.0703815931484835	5.646966646996249	6.116654469714028	6.433451711714509	6.639918296593653	6.756800367267391	6.869812251046285	7.030164163864926	7.280670806512979	7.6531186669669	8.130546863474365
MCW_CT_ROA_149_R1 - nextera_transposase_sequence	0.0032634869285971214	0.0033173793732895513	0.0033832479168025204	0.0033832479168025204	0.0033892359662127903	0.0033892359662127903	0.0033892359662127903	0.00341917621326414	0.00344312841090522	0.0034730686579565696	0.0034970208555976496	0.0034970208555976496	0.0035269611026489994	0.003544925250879809	0.0035628893991106188	0.0035628893991106188	0.0035628893991106188	0.0035868415967516987	0.0036048057449825084	0.0038083994249316867	0.003982052857829516	0.004898224417600817	0.005017985405806217	0.005898228669115898	0.006293439930193715	0.007646739096914723	0.013598860210723051	0.020892304392431848	0.03882052432678007	0.0796230930083595	0.1306113337368081	0.20079726087458216	0.32624689601973755	0.4804631205318298	0.6187990380078862	0.7976560858432392	1.0317528894883325	1.2402208416574705	1.49219796084163	1.9659544660339574	2.869155910782615	4.3203057929168445	6.3283322941073585	8.619862994627104	10.833291566688697	12.556604282569106	13.684034225534731	14.349372383559235	14.829859456288707	15.408119399789065	16.32172807441277	17.72848255821926	19.676826170937613	21.903069168737183	24.095731185443963	25.87936152303402	27.09844455027324	27.86112443951109	28.343497747804797	28.787248137402262	29.379400355534447	30.26902090422061	31.53954127589405	33.112428202539064
MCW_CT_ROA_149_R2 - nextera_transposase_sequence	0.003305403274469011	0.003359295719161441	0.0033832479168025204	0.0033952240156230606	0.0034072001144436004	0.0034131881638538703	0.0034131881638538703	0.00344911646031549	0.00346109255913603	0.0034910328061873797	0.0035329491520592693	0.0035329491520592693	0.003580853547341429	0.0035988176955722385	0.0036167818438030486	0.0036167818438030486	0.0036347459920338583	0.0036886384367262877	0.003694626486136558	0.0039161843143165455	0.004101813846034914	0.005041937603447296	0.005155710542242425	0.006053917953782917	0.006425177017219654	0.007790452282761202	0.014024011718852218	0.0216587747169464	0.04050316621106593	0.08306622141926472	0.13646165801064183	0.209378135679499	0.34013917065156385	0.49905601395071797	0.6414039245316552	0.8266322569395355	1.0708788043350363	1.2882270337796047	1.5511083909398657	2.034086492224009	2.958198205513329	4.435647600657464	6.492692274320448	8.823768053145615	11.096268732639523	12.852982788130417	14.00652062652482	14.693224144845166	15.18575318493869	15.77733055032749	16.711801589096577	18.147412483011156	20.144630555016132	22.404580282946114	24.638422115447316	26.461771184775696	27.71160883378606	28.50292357530382	28.998344843262508	29.455478523291927	30.06003199175278	30.974053841785793	32.277286927387536	33.90023993515182
MCW_CT_ROA_156_R1 - nextera_transposase_sequence	0.00200816738409841	0.0020249021122992305	0.0020583715687008705	0.0020834736610021005	0.0020834736610021005	0.0020834736610021005	0.0020834736610021005	0.0020834736610021005	0.0020834736610021005	0.002100208389202921	0.002100208389202921	0.002100208389202921	0.002183882030207021	0.002208984122508251	0.002208984122508251	0.002208984122508251	0.002217351486608661	0.0022508209430103015	0.0022675556712111215	0.003003883712047205	0.0035895991990759083	0.007748179156979699	0.0080828737209961	0.010994716427938795	0.011864922294381441	0.015094724837139717	0.025888624526668673	0.04051477697418543	0.07434403003214322	0.1525370475504751	0.2563676686724633	0.4000018408201021	0.6435172382343356	0.9400900914092691	1.2039130814951977	1.5371768262504293	1.9611427978541058	2.330904984815326	2.7699322117997407	3.6029451448160623	5.171616729540435	7.661911633104472	11.031909361365118	14.668089676388009	18.109695306619965	20.677848533138317	22.3140531135171	23.244997675964623	23.8812436747957	24.648991167828825	25.86408304776217	27.72474217013445	30.272780253355418	33.13012631791214	35.893573822534066	38.089521591773874	39.56477992368127	40.48850345091014	41.03931866227603	41.546255416299374	42.22057292178732	43.23502377795693	44.69257676742786	46.5278409397554
MCW_CT_ROA_156_R2 - nextera_transposase_sequence	0.0019579631994959498	0.00197469792769677	0.00201653474819882	0.0020249021122992305	0.0020249021122992305	0.0020249021122992305	0.0020249021122992305	0.0020332694763996405	0.0020416368405000505	0.0020583715687008705	0.0020667389328012805	0.0020667389328012805	0.0020751062969016905	0.002100208389202921	0.002100208389202921	0.002100208389202921	0.002116943117403741	0.002217351486608661	0.0022340862148094815	0.0029955163479467952	0.0035561297426742683	0.007697974972377239	0.00805777162869487	0.010944512243336335	0.01175614656107611	0.014885540734629466	0.02570454251645965	0.040456205425482554	0.07477913296536455	0.15334031450411445	0.2584762444257666	0.4025036826861247	0.6466717345001901	0.9413954002089331	1.204323082336118	1.5355200881585482	1.9572017693628128	2.323458030765961	2.764861589154892	3.5883942986454493	5.1528319971350145	7.6193384845615855	10.98030782695789	14.537458388052409	17.943971293247245	20.465476464905812	22.071081594769392	22.988713680933163	23.613990065428602	24.364467318958482	25.55824752252808	27.383571266304333	29.90955297775662	32.68791949256957	35.38108113874805	37.530113097476864	38.96995237714722	39.8857269084807	40.420669230148114	40.91839351629691	41.577097520373485	42.580444884381855	44.02837540513731	45.86250998331129
MCW_CT_ROA_157_R1 - nextera_transposase_sequence	0.0008007874028133664	0.0008007874028133664	0.0008079372903384857	0.0008150871778636051	0.0008150871778636051	0.0008150871778636051	0.0008150871778636051	0.0008222370653887244	0.0008579865030143211	0.0008579865030143211	0.0008722862780645598	0.0008722862780645598	0.0008794361655896792	0.0008865860531147984	0.0008865860531147984	0.0008937359406399178	0.0009008858281650371	0.0009008858281650371	0.0009366352657906339	0.0012011811042200494	0.001401377954923391	0.0026454583842941567	0.0028957044476733335	0.003989637239016593	0.0044615298156744695	0.006170352934177992	0.014378423813014997	0.025718145427854274	0.050578304352694226	0.10348747203857736	0.17341337203424453	0.2649390822432972	0.4247319185421894	0.6199881969656735	0.8051130847660636	1.0356326084634362	1.336607123833335	1.6124211850023387	1.9381629107592508	2.5159739212142456	3.579541140238323	5.224472863817379	7.467642826510696	9.948453600876405	12.32071478283575	14.165514462291993	15.398412467573472	16.1609336723524	16.7240874133809	17.41268593103762	18.465063576084884	20.05228140756118	22.1895114867948	24.60870453046903	26.975817793410293	28.903463219620093	30.235766111163304	31.09610492717339	31.66570786674955	32.200462254528276	32.90305310207165	33.91701440144645	35.34630551726791	37.09474616254812
MCW_CT_ROA_157_R2 - nextera_transposase_sequence	0.0008150871778636051	0.0008222370653887244	0.0009008858281650371	0.0009080357156901565	0.0009223354907403952	0.0009223354907403952	0.0009223354907403952	0.0009223354907403952	0.0009294853782655145	0.0009294853782655145	0.0009294853782655145	0.0009294853782655145	0.0009652348158911112	0.00097953459094135	0.00097953459094135	0.0009866844784664692	0.0009938343659915887	0.0009938343659915887	0.0010367336911423046	0.0013441788547224364	0.0015372258179006586	0.002924303997773811	0.003195999723728346	0.004304232290121844	0.0047689749792546015	0.0065206974229088405	0.015450906941782899	0.02740551888378244	0.05378145396394769	0.10972217396048142	0.18403095500904676	0.28129802490077027	0.4516726947368391	0.6568673168202391	0.8499428795485618	1.0929246572022175	1.4137186607917471	1.7059703133810002	2.051395679494566	2.6527655693448287	3.760554842711769	5.45874607846544	7.793062807328978	10.345043562119724	12.808701756312672	14.709606603178525	15.982965821964655	16.778355059696555	17.365596771797183	18.07758972143609	19.16804051755462	20.809118451757634	23.034864138552237	25.51556766460507	27.950011418370377	29.940332758625374	31.316500210135196	32.219538154445296	32.80855303865215	33.365371979333396	34.09295168377706	35.14749574474444	36.63324952235176	38.46134706454933
MCW_CT_ROA_158_R1 - nextera_transposase_sequence	0.001555205440897841	0.0015784174624037788	0.0015784174624037788	0.0015784174624037788	0.0015784174624037788	0.0015784174624037788	0.0015784174624037788	0.0015900234731567478	0.0016016294839097168	0.0016016294839097168	0.0016828715591804995	0.0016944775699334685	0.0017176895914394065	0.0017176895914394065	0.0017176895914394065	0.0017409016129453444	0.0017409016129453444	0.0017525076236983134	0.0017641136344512824	0.001856961720475034	0.0020310518817695682	0.0027042005054417682	0.002762230559206613	0.0032264709893253716	0.0034701972151377197	0.004015679720527261	0.006278851817356209	0.009934745204541432	0.01648053526921593	0.029456055291035226	0.047190039721571805	0.07111002788344084	0.11236939611024549	0.16461965652011176	0.2133300836503225	0.2776157772110176	0.35944975903020177	0.43617709611807953	0.5241738696470902	0.6898496731457222	1.005556377647984	1.5115900524881836	2.207277549042649	2.973668863104202	3.7098381251650228	4.281538608845521	4.663678118897777	4.8994658333550944	5.069459072853831	5.273724862106085	5.594700695490195	6.0727754904264915	6.728793642227309	7.449956332384542	8.164433960348065	8.753694338297805	9.159974350716237	9.429500738432434	9.607757457587285	9.77532504083865	9.997545328725748	10.322664507948666	10.794123876755771	11.371488093683718
MCW_CT_ROA_158_R2 - nextera_transposase_sequence	0.001555205440897841	0.0015784174624037788	0.0015784174624037788	0.0015900234731567478	0.0016016294839097168	0.0016016294839097168	0.0016016294839097168	0.0016132354946626858	0.0016712655484275307	0.0016944775699334685	0.0017060835806864375	0.0017060835806864375	0.0017176895914394065	0.0017292956021923754	0.0017525076236983134	0.0017641136344512824	0.0017641136344512824	0.0017873256559572202	0.0017873256559572202	0.001856961720475034	0.0019614158172517548	0.0026577764624298923	0.0027158065161947374	0.0031800469463134956	0.003365743118360999	0.003946043656009447	0.006278851817356209	0.009923139193788464	0.01664301941975749	0.029943507742659924	0.048408670850633544	0.07301341364692775	0.11560747311032384	0.16863533624063903	0.21797248795151009	0.2831170263079249	0.36580985292282875	0.44351209491395593	0.5323561072279334	0.6982524249308717	1.018195323357967	1.528952644574625	2.2416081288499314	3.008266381158802	3.752490214682184	4.323262217502444	4.704821427017052	4.940086870990486	5.108443662973054	5.309297285063934	5.627046647458719	6.098366744136788	6.755893677335492	7.4573145432019246	8.15651866101454	8.737933375695272	9.136831965274816	9.409445551851304	9.584197255758758	9.751463082730545	9.971072018198225	10.297316980464183	10.77222333446492	11.359011632124277
MCW_CT_ROA_159_R1 - nextera_transposase_sequence	0.0010571682151312733	0.0010571682151312733	0.0010571682151312733	0.0010571682151312733	0.0010571682151312733	0.0010571682151312733	0.0010571682151312733	0.0010571682151312733	0.0010940461761242246	0.0010940461761242246	0.0011063388297885418	0.0011063388297885418	0.0011186314834528588	0.0012046800591030788	0.001229265366431713	0.001229265366431713	0.001229265366431713	0.0012538506737603474	0.001315313942081933	0.0013890698640678359	0.0014505331323894214	0.002163507044919815	0.002224970313241401	0.0028273103427929403	0.0029256515721074773	0.003564869562651968	0.004535989202133021	0.006416765212773542	0.010977339722235198	0.025347451855821924	0.049416467730554865	0.08759745001192387	0.15710011382997294	0.24614809697428622	0.33067238357013085	0.41362321049694284	0.4979262293268297	0.5668019678079986	0.6408037428671877	0.7855497397645219	1.0741197845343666	1.5846828618281144	2.3149279527568734	3.1671161680356583	4.001430864886527	4.676826135165102	5.138095671264939	5.422867286052509	5.612960882317509	5.835052256070727	6.188920877105424	6.746552525279842	7.538519030257138	8.443541070985157	9.35556992430184	10.110314273983581	10.649568404929846	11.008772037654857	11.226819128352513	11.424214560894118	11.682065264156835	12.070906484866514	12.652324417881387	13.412858607439022
