MCW_CT_ROA_109_R2	4.0	2.5	1.0	0.5	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.5	4.5	6.0	15.0	54.0	106.5	129.0	248.0	550.0	1230.5	1728.0	2496.5	4689.0	8094.0	10075.0	13535.5	21507.5	33554.5	41090.0	52727.5	79705.0	115886.0	136727.0	160970.5	211407.0	279874.0	322148.0	356110.5	443113.0	526942.0	557731.0	582077.0	625302.5	662301.0	680420.0	685623.0	687984.5	687318.5	689494.0	694244.5	689277.0	673896.5	668234.0	640364.0	586889.0	537023.0	512762.0	486241.5	435639.5	389467.0	367376.0	346593.5	306053.0	268221.0	250147.0	233219.5	201134.0	173331.0	160686.0	148645.5	126488.0	108097.5	99824.0	91643.0	76568.5	62727.5	55780.0	49619.0	37987.0	27894.5	23273.0	19506.0	13133.0	8673.5	6820.0	5704.5	3801.0	2443.5	1874.0	1597.5	1106.0	737.5	584.0	497.5	333.0	199.0	143.0
MCW_CT_ROA_112_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	1.0	3.0	11.0	32.0	47.0	97.0	253.0	600.0	841.0	1287.5	2618.5	5010.0	6517.0	8829.0	14956.0	23721.5	28672.0	36080.5	52810.5	74900.0	87668.0	103418.0	138939.0	181119.0	203528.0	226426.0	274450.5	329586.5	359596.0	384349.5	441450.5	496786.0	519774.0	529034.0	546835.5	564285.0	573193.0	573058.5	567738.5	559441.0	556329.0	557406.5	554137.0	548619.0	547448.0	531560.5	498296.5	459087.0	437254.0	417560.0	376544.5	337429.5	319636.0	302631.0	270985.5	241692.5	227040.0	213823.5	190240.0	169289.0	158705.0	151696.0	136324.5	122875.0	117788.0	110313.0	99050.0	88118.0	80974.0	75137.5	62182.0	48400.0	41737.0	35337.0	24315.0	16121.5	12550.0	10462.0	6707.0	4097.0	3154.0	2512.0	1497.0	915.5	707.0	578.5	335.0	152.5	85.0
MCW_CT_ROA_112_R2	5.0	3.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	3.0	3.0	5.0	16.0	58.0	91.0	180.5	406.0	833.5	1125.0	1630.5	3199.5	5899.0	7535.0	10351.0	16977.5	25997.5	31207.0	38724.5	55742.0	77857.0	90472.0	106505.0	142419.0	184343.0	206386.0	230842.0	278784.5	334729.0	367187.0	392245.0	448813.5	502305.0	524286.0	535115.5	557784.5	578436.0	587248.0	586441.5	584241.5	581076.0	579304.0	579222.5	574148.5	564982.5	560809.0	543884.0	507661.5	468227.0	448090.0	426604.5	383698.5	342838.0	323398.0	305851.5	272297.5	240516.5	224743.0	210592.0	183423.0	159099.0	147793.0	138255.5	120262.5	103535.5	95264.0	88194.5	74402.0	61306.5	54934.0	48895.5	38049.0	28467.5	23694.0	19912.0	13438.5	8860.5	6974.0	5698.5	3662.0	2359.0	1817.0	1518.5	1011.5	695.0	587.0	500.0	325.5	176.0	114.0
MCW_CT_ROA_113_R1	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	4.0	10.0	13.0	39.5	93.0	227.5	335.0	597.0	1371.5	3080.0	4276.0	6180.0	11172.5	19395.0	24529.0	29494.0	43262.0	63723.0	75381.0	89505.5	127939.0	174993.0	197738.0	225176.0	283822.5	355076.0	395121.0	428346.5	505933.5	579341.5	608388.0	613941.0	629398.5	651440.0	663577.0	655783.0	637162.0	612163.5	597992.0	596542.5	572621.5	541477.5	532805.0	499904.5	442946.5	392166.0	365443.0	340774.5	293680.5	254500.5	237746.0	221517.5	192237.0	166524.0	153863.0	142921.0	123612.0	107782.5	100320.0	94681.0	83332.5	73649.0	69675.0	64919.5	57762.5	50603.0	45845.0	42418.0	34936.0	27073.0	23265.0	19791.0	13709.5	8998.5	6895.0	5760.5	3751.0	2314.5	1753.0	1379.0	814.5	489.5	355.0	274.5	140.5	72.5	58.0
MCW_CT_ROA_113_R2	3.0	1.5	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.5	0.0	0.0	0.0	1.5	8.0	21.0	29.0	53.5	112.5	274.5	402.0	714.5	1639.5	3465.5	4679.0	6638.0	12078.0	20504.5	25450.0	31334.5	46002.0	65794.5	76804.0	91491.0	131099.0	178949.5	201879.0	229076.5	287624.0	362050.5	405127.0	438717.0	513128.0	581516.0	609083.0	614909.0	634030.0	659869.0	672413.0	661948.5	638866.5	620936.0	615623.0	602301.0	570746.0	541679.5	530846.0	500963.0	444149.0	391854.0	366490.0	342471.5	297284.0	257661.5	239208.0	224382.0	195130.5	167690.0	154675.0	143210.0	122199.5	104483.5	96313.0	89404.0	76670.5	65658.0	60470.0	55508.0	46600.0	38601.5	34549.0	30829.5	24161.0	18200.0	15188.0	12845.5	8842.5	6024.5	4867.0	4051.5	2680.0	1789.0	1454.0	1255.0	903.5	626.5	502.0	459.0	336.0	200.0	144.0
MCW_CT_ROA_114_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.5	5.0	15.5	24.0	35.5	69.0	162.5	234.0	458.5	1006.0	2016.0	2703.0	3860.5	6892.0	11702.5	14639.0	19144.0	29895.5	44634.5	53127.0	60090.5	78647.0	103492.0	116744.0	131047.0	168100.5	207622.5	224394.0	246086.0	290787.0	340318.0	366840.0	382292.0	419854.5	455339.5	468714.0	463389.5	457291.5	457893.0	459268.0	449854.0	427880.0	403253.0	391186.0	385119.0	365215.0	345617.0	339856.0	319165.0	283034.5	250223.0	232851.0	214906.0	182989.5	157368.0	145718.0	134962.0	116751.5	101627.0	93957.0	87222.5	75679.5	66969.5	63068.0	59613.0	52365.0	46684.5	44797.0	41777.0	37201.5	33080.5	30515.0	28442.5	23492.0	18198.5	15783.0	13157.5	9068.5	6150.5	4696.0	3932.5	2503.0	1451.0	1065.0	816.0	468.0	271.0	173.0	145.0	98.5	56.5	33.0
MCW_CT_ROA_114_R2	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.5	10.5	30.5	43.0	54.5	118.5	320.0	469.0	727.5	1471.0	2788.0	3620.0	5046.5	8597.5	13883.5	17045.0	22132.5	33311.0	47754.5	56107.0	63725.0	83118.0	105729.5	116566.0	132402.5	169032.5	206284.5	222743.0	245492.5	289110.5	340156.0	370333.0	385578.0	420804.0	453157.0	465529.0	462488.5	459781.5	459708.0	459301.0	451808.5	429392.0	406113.5	397759.0	391244.0	370006.5	348737.5	342191.0	322946.0	286487.5	251471.5	233669.0	218025.0	187397.0	160103.5	147794.0	137489.0	119189.5	103042.0	94889.0	88608.5	75690.5	64699.5	60346.0	55967.0	47917.5	41217.5	38188.0	35321.0	29510.5	24257.0	21947.0	19655.5	15260.0	11286.0	9416.0	7999.5	5485.0	3618.0	2849.0	2325.0	1451.0	888.5	676.0	578.0	392.5	246.5	188.0	165.0	106.0	47.5	25.0
MCW_CT_ROA_115_R1	0.0	0.0	0.0	0.0	0.0	0.5	3.0	8.0	11.0	15.5	51.0	124.0	166.0	242.5	532.0	1195.0	1645.0	2411.0	4734.5	8687.0	11082.0	14777.0	23432.0	36013.5	43635.0	53081.5	74691.5	102619.5	118384.0	133157.5	166448.0	205256.0	225547.0	247236.0	295431.5	342358.5	362779.0	388223.5	435630.5	481622.5	505652.0	518299.5	545860.5	572627.5	584481.0	575420.0	562842.0	557599.5	555874.0	540339.0	509955.0	479945.0	464784.0	456157.0	434474.5	413344.0	405269.0	382252.5	338081.0	294013.5	271101.0	247891.0	205773.5	171463.5	156061.0	143607.5	120261.5	100135.5	90902.0	83359.0	70019.0	59407.0	54592.0	50834.0	43697.0	38215.0	36112.0	33390.5	29012.0	25296.0	23237.0	21610.5	17887.0	14127.5	12465.0	10512.5	7198.0	4713.0	3590.0	3023.0	1957.5	1142.0	825.0	660.5	393.5	228.5	166.0	132.5	68.5	31.0	24.0
MCW_CT_ROA_115_R2	6.0	3.5	1.0	0.5	0.0	0.0	3.0	16.0	26.0	42.0	83.5	184.0	259.0	426.5	933.0	1886.0	2500.0	3533.5	6250.5	10700.0	13466.0	17681.5	27225.5	40314.0	48074.0	58484.0	80685.5	107800.0	123123.0	137797.0	170764.5	208514.5	227971.0	248567.5	295931.5	342783.5	362868.0	386467.5	432699.5	481402.0	507472.0	519826.5	548183.0	573854.0	583523.0	577143.0	569034.5	564392.5	561479.0	547310.5	516990.5	485594.0	470349.0	460096.0	434640.5	409803.5	400169.0	377503.5	332858.5	287338.5	263798.0	243920.5	204872.5	170767.0	155832.0	142865.5	119279.5	99546.5	90433.0	82682.5	68772.5	57392.5	52172.0	47958.5	40566.0	34171.0	30955.0	28416.0	23666.0	19363.0	17271.0	15510.0	11934.0	8840.0	7561.0	6390.5	4401.5	2948.0	2313.0	1866.0	1186.5	781.0	608.0	505.0	340.5	231.0	183.0	154.5	98.5	54.5	38.0
MCW_CT_ROA_116_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	5.5	27.0	45.0	95.0	209.0	457.5	642.0	964.5	1944.5	3998.5	5395.0	7545.0	12953.5	21711.0	27210.0	32041.5	45267.0	64762.0	75863.0	89491.5	126926.5	168049.0	185365.0	210194.0	263638.5	332272.5	372291.0	398941.5	461335.0	528088.0	559098.0	555290.0	559666.5	577404.0	586957.0	577820.0	553988.5	524410.0	509526.0	509377.0	493966.0	475919.0	473134.0	445266.0	399184.5	360387.0	339803.0	319545.0	281289.5	248752.0	234212.0	220201.5	194624.5	172009.0	160960.0	150549.0	132490.5	116931.5	109020.0	103393.5	91776.5	82062.0	78338.0	73541.0	65998.0	58395.5	53539.0	49883.0	41391.5	32099.0	27642.0	23689.5	16605.5	11094.5	8715.0	7098.0	4465.0	2724.5	2000.0	1616.0	973.5	554.5	394.0	326.0	206.0	106.5	59.0
